Version ID	Master ID	Skeletal code	Publication	Method for Determining Date; unless otherwise specified, calibrations use 95.4% intervals from OxCal v4.4.2 Bronk Ramsey (2009); r:5; Atmospheric data from Reimer et al (2020)	Date mean in BP [OxCal mu for a direct radiocarbon date, and average of range for a contextual date]	Date standard deviation in BP [OxCal sigma for a direct radiocarbon date, and standard deviation of the uniform disribution between the two bounds for a contextual date]	Full Date: One of two formats. (Format 1) 95.4% CI calibrated radiocarbon age (Conventional Radiocarbon Age BP, Lab number) e.g. 2624-2350 calBCE (3990±40 BP, Ua-35016). (Format 2) Archaeological context range, e.g. 2500-1700 BCE	Group ID	Locality	Country	Lat.	Long.	Data source	Coverage on autosomal targets	SNPs hit on autosomal targets	Sex	Y haplogroup in terminal mutation notation (automatically called)	Y haplogroup  in ISOGG v15.73 notation (automatically called)	mt haplogroup	ASSESSMENT	"ASSESSMENT REASONING (Xcontam interval is listed if lower bound is >0.005, ""QUESTIONABLE"" if lower bound is 0.01-0.02, ""QUESTIONABLE_CRITICAL"" or ""FAIL"" if lower bound is >0.02) (mtcontam confidence interval is listed if coverage >2 and upper bound is <0.98: 0.9-0.95 is ""QUESTIONABLE""; <0.9 is ""QUESTIONABLE_CRITICAL"", questionable status gets overriden by ANGSD with PASS if upper bound of contamination is <0.01 and QUESTIONABLE if upper bound is 0.01-0.05) (damage for ds.half is ""QUESTIONABLE_CRITICAL/FAIL"" if <0.01, and recorded but passed if 0.01-0.03; libraries with untreated last base are ""QUESTIONABLE_CRITICAL"" or ""FAIL"" if <0.01, ""QUESTIONABLE"" if 0.01-0.03, and recorded but passed if 0.03-0.1) (sexratio is QUESTIONABLE if [0.03,0.10] or [0.30,0.35); QUESTIONABLE_CRITICAL/FAIL if (0.10,0.30))"
I3396	I3396	StPet65, collection 3864, individual 5	NarasimhanPattersonScience2019	Context: Archaeological - Period	3600	144	1900-1400 BCE	Russia_MLBA_Krasnoyarsk	Krasnoyarsk Krai, near Orak Ulus, Orak burial place	Russia	55.1924	89.3053	1240K	3.483	773375	M	R-S23592	R1a1a1b2a2a3~	T2b34	PASS	damage.ds.half=0.046
I6716	I6716	StPet55, collection 6141, individual 12	NarasimhanPattersonScience2019	Direct: IntCal20; R_combine	3571	45	1731-1542 calBCE (3349±16 BP) [R_combine: (3370±25 BP, PSUAMS-3910); (3335±20 BP, PSUAMS-4254)]	Russia_MLBA_Krasnoyarsk	Krasnoyarsk Krai, near Orak Ulus, Orak burial place	Russia	55.1924	89.3053	1240K	4.149442	832159	F	n/a (female)	n/a (female)	W1c	PASS	..
I1856	I1856	SS8993-9, Potroshilovo II, enclosure 5, grave 3	NarasimhanPattersonScience2019	Direct: IntCal20	3540	42	1686-1518 calBCE (3330±25 BP, PSUAMS-2067)	Russia_MLBA_Krasnoyarsk	Minusinsk Basin, Potroshilovo II	Russia	53.87313333	91.46046667	1240K	1.642	703779	M	R-S23592	R1a1a1b2a2a3~	K1a+195	PASS	damage.ds.half=0.044
I1852	I1852	SS7800-9, Ust-Bir IV, grave 10	NarasimhanPattersonScience2019	Direct: IntCal20	3512	31	1614-1511 calBCE (3295±20 BP, PSUAMS-2865)	Russia_MLBA_Krasnoyarsk	Minusinsk Basin, Ust-Bir IV	Russia	54.17931667	91.57886667	1240K	0.363	326128	F	n/a (female)	n/a (female)	T2b34	PASS	damage.ds.half=0.049
I11214	I11214	138	NarasimhanPattersonScience2019	Direct: IntCal20	3497	34	1613-1503 calBCE (3280±20 BP, PSUAMS-6984)	Russia_MLBA_Krasnoyarsk	Chumysh-Perekat-1	Russia	53.82419444	84.61233333	1240K	0.088378	97798	F	n/a (female)	n/a (female)	H7b	PASS	damage.ds.half=0.04
I6718	I6718	StPet64, collection 3864, individual 4	NarasimhanPattersonScience2019	Direct: IntCal20	3493	37	1615-1466 calBCE (3275±25 BP, PSUAMS-3911)	Russia_MLBA_Krasnoyarsk	Krasnoyarsk Krai, near Orak Ulus, Orak burial place	Russia	55.1924	89.3053	1240K	3.933119	830704	M	R-S23592	R1a1a1b2a2a3~	U4a	PASS	..
I1821	I1821	SS8993-8, Potroshilovo II, enclosure 5, grave 1	NarasimhanPattersonScience2019	Direct: IntCal20	3490	33	1612-1501 calBCE (3275±20 BP, PSUAMS-2435)	Russia_MLBA_Krasnoyarsk	Minusinsk Basin, Potroshilovo II	Russia	53.87313333	91.46046667	1240K	0.477	411108	M	R-Z645	R1a1a1	T1a1	PASS	..
I1853	I1853	SS8993-10, Potroshilovo II, enclosure 7	NarasimhanPattersonScience2019	Direct: IntCal20	3484	33	1612-1465 calBCE (3270±20 BP, PSUAMS-2437)	Russia_MLBA_Krasnoyarsk	Minusinsk Basin, Potroshilovo II	Russia	53.87313333	91.46046667	1240K	0.107	117027	M	R-Y156215	R1a1a1	H2b	PASS	mtcontam=[0.912,0.95]
I1828	I1828	SS7800-23, Ust-Bir IV, grave 26	NarasimhanPattersonScience2019	Direct: IntCal20	3484	33	1612-1465 calBCE (3270±20 BP, PSUAMS-2960)	Russia_MLBA_Krasnoyarsk	Minusinsk Basin, Ust-Bir IV	Russia	54.17931667	91.57886667	1240K	0.115	125519	F	n/a (female)	n/a (female)	K1a4b	PASS	..
I0422	I0422	SVP30, Barinovka I, kurgan 2, grave 24	NarasimhanPattersonScience2019 (supplement of MathiesonNature2018)	Context: Archaeological - Period	3475	188	1850-1200 BCE	Russia_Srubnaya	Samara Oblast, Volga River Valley, Samara River, Barinovka I	Russia	52.54	50.5	1240K	2.297808	876264	F	n/a (female)	n/a (female)	T1a1	PASS	..
I0423	I0423	SVP HB 31, Kurgan 2, grave 17	MathiesonNature2015	Context: Archaeological - Period	3475	188	1850-1200 BCE	Russia_Srubnaya	Samara Oblast, Volga River Valley, Samara River, Barinovka I	Russia	52.54	50.5	1240K	0.485	407082	M	R-YP561	R1a1a1b1a2c	J2b1a2a	PASS	..
I0359	I0359	SVP7, Spiridonovka IV, kurgan 1, grave 6	NarasimhanPattersonScience2019 (supplement of MathiesonNature2018, which itself supplements MathiesonNature2015)	Context: Archaeological - Period	3475	188	1850-1200 BCE	Russia_Srubnaya	Samara Oblast, Volga River Valley, Samara River, Spiridonovka IV	Russia	53.03	50.39	1240K	2.202642	866218	F	n/a (female)	n/a (female)	U5a2a1	PASS	..
I0361	I0361	SVP9, Spiridonovka IV, kurgan 2, grave 5	NarasimhanPattersonScience2019 (supplement of MathiesonNature2018)	Context: Archaeological - Period	3475	188	1850-1200 BCE	Russia_Srubnaya	Samara Oblast, Volga River Valley, Samara River, Spiridonovka IV	Russia	53.03	50.39	1240K	0.692967	542532	M	R-Z2124	R1a1a1b2a2	H5b	PASS	..
I0232	I0232	SVP12, Novosel'ki, kurgan 6, grave 1	NarasimhanPattersonScience2019 (supplement of MathiesonNature2018)	Context: Archaeological - Period	3475	188	1850-1200 BCE	Russia_Srubnaya	Samara Oblast, Volga River Valley, Tatarstan oblast, forest-steppe zone, Novosel'ki	Russia	48.1	54.44	1240K	8.649537	1085850	M	R-Z93	R1a1a1	U5a1f2	PASS	..
I0233	I0233	SVP13, Novosel'ki, kurgan 2, grave 4	NarasimhanPattersonScience2019	Context: Archaeological - Period	3475	188	1850-1200 BCE	Russia_Srubnaya_Scythian_Sarmatian_possible	Samara Oblast, Volga River Valley, Tatarstan oblast, forest-steppe zone, Novosel'ki	Russia	48.1	54.44	1240K	0.03	34947	M	R1	R1	U5a1i	PASS	damage.ds.half=0.049, mtcontam=[0.955,0.972]
I1851	I1851	SS7800-24, Ust-Bir IV, grave 28	NarasimhanPattersonScience2019	Direct: IntCal20	3463	30	1607-1450 calBCE (3255±20 BP, PSUAMS-2436)	Russia_MLBA_Krasnoyarsk	Minusinsk Basin, Ust-Bir IV	Russia	54.17931667	91.57886667	1240K	0.495	397946	M	R-S23592	R1a1a1b2a2a3~	H2b	PASS	..
I6717	I6717	StPet58, collection 3390, individual 5	NarasimhanPattersonScience2019	Direct: IntCal20	3391	29	1498-1403 calBCE (3160±20 BP, PSUAMS-4447)	Russia_MLBA_Krasnoyarsk_o	Krasnoyarsk Krai, near Orak Ulus, Orak burial place	Russia	55.1924	89.3053	1240K	4.139634	837335	M	Q-L940	Q1b	T1a1	PASS	damage.ds.half=0.045
I2051	I2051	I2051, MG13, Marchenkova Gora, D13, Dolmen 13	WangNatureCommunications2019	Context: Archaeological - Period	3275	72	1450-1200 BCE	Russia_Caucasus_LBA_Dolmen	North Caucasus, Marchenkova Gora	Russia	44.58333333	38.16666667	1240K	0.058151	64768	M	J-M410	J2	H6a1a2a	PASS	Literature
I6047	I6047	Tomsk_2124, inventory number 2124	NarasimhanPattersonScience2019	Direct: IntCal20	3234	51	1386-1212 calBCE (3025±20 BP, PSUAMS-2917)	Russia_LBA_Priobrazhenka	Priobrazhenka 3	Russia	55.51	77.05	1240K	0.312	294506	M	R-Z93	R1a1a1	R1b	PASS	..
I0576	I0576	A17d	UnterlanderNatureCommunications2017	Context: Archaeological - Period	2750	58	900 -700 BCE	Russia_Tuva_IA_AldyBel	Arzan	Russia	52.096067	93.711133	1240K	0.175	186435	F	n/a (female)	n/a (female)	H15b1	PASS	..
I0577	I0577	A10c	UnterlanderNatureCommunications2017	Context: Archaeological - Period	2750	58	900 -700 BCE	Russia_Tuva_IA_AldyBel	Arzan	Russia	52.096067	93.711133	1240K	2.55	787293	M	R-YP1456	R1a1a1b2a2a3b~	A8a	PASS	damage.ds.half=0.026
I0574	I0574	PR9a	UnterlanderNatureCommunications2017	Context: Archaeological - Period	2250	58	400-200 BCE	Russia_IA_EarlySarmatian	Pokrovka	Russia	51.990758	53.870167	1240K	0.378	359140	F	n/a (female)	n/a (female)	U2e2a1a2	PASS	..
I0575	I0575	PR3a	UnterlanderNatureCommunications2017	Context: Archaeological - Period	2250	58	400-200 BCE	Russia_IA_EarlySarmatian	Pokrovka	Russia	51.990758	53.870167	1240K	0.682	551777	M	R-A12360	R1b1a1b1b3	M5a	PASS	Xcontam=0.013
I0247	I0247	SVP56	MathiesonNature2015	Direct: IntCal20	2229	54	385-197 calBCE (2220±30 BP, Beta-392493)	Russia_IA_Scythian_questionable	Samara Oblast, Volga River Valley, Volga Steppes, Nadezhdinka	Russia	52.43	51.16	1240K	2.812	908532	M	R-YP6420	R1a1a1b2a2a1d~	G2a4	PASS	Xcontam=0.004
HGDP00945.SDG	HGDP00945	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1137369	M	..	..	..	PASS	..
HGDP00946.SDG	HGDP00946	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1137282	M	..	..	..	PASS	..
HGDP00947.SDG	HGDP00947	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1136713	M	..	..	..	PASS	..
HGDP00948.SDG	HGDP00948	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1136632	M	..	..	..	PASS	..
HGDP00949.SDG	HGDP00949	..	BergstromScience2020	Modern	0	0	present	Ignore_Yakut_1.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1135317	M	..	..	..	PASS	..
HGDP00950.SDG	HGDP00950	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1131737	M	..	..	..	PASS	..
HGDP00951.SDG	HGDP00951	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1141357	M	..	..	..	PASS	..
HGDP00952.SDG	HGDP00952	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1131627	M	..	..	..	PASS	..
HGDP00953.SDG	HGDP00953	..	BergstromScience2020	Modern	0	0	present	Ignore_Yakut_1.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1133553	M	..	..	..	PASS	..
HGDP00954.SDG	HGDP00954	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1137110	M	..	..	..	PASS	..
HGDP00955.SDG	HGDP00955	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1134912	F	n/a (female)	n/a (female)	..	PASS	..
HGDP00956.SDG	HGDP00956	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1140629	F	n/a (female)	n/a (female)	..	PASS	..
HGDP00957.SDG	HGDP00957	..	BergstromScience2020	Modern	0	0	present	Ignore_Yakut_2.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1137631	F	n/a (female)	n/a (female)	..	PASS	..
HGDP00958.SDG	HGDP00958	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1139770	M	..	..	..	PASS	..
HGDP00959.SDG	HGDP00959	..	BergstromScience2020	Modern	0	0	present	Ignore_Yakut_2.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1134588	F	n/a (female)	n/a (female)	..	PASS	..
HGDP00960.SDG	HGDP00960	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1135242	M	..	..	..	PASS	..
HGDP00961.SDG	HGDP00961	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1130987	M	..	..	..	PASS	..
HGDP00962.SDG	HGDP00962	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1136341	M	..	..	..	PASS	..
HGDP00963.SDG	HGDP00963	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1135797	F	n/a (female)	n/a (female)	..	PASS	..
HGDP00964.SDG	HGDP00964	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1133375	M	..	..	..	PASS	..
HGDP00965.SDG	HGDP00965	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1135607	M	..	..	..	PASS	..
HGDP00966.SDG	HGDP00966	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1135967	F	n/a (female)	n/a (female)	..	PASS	..
HGDP00967.SDG	HGDP00967	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1135859	F	n/a (female)	n/a (female)	..	PASS	..
HGDP00968.SDG	HGDP00968	..	BergstromScience2020	Modern	0	0	present	Yakut.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1129320	M	..	..	..	PASS	..
HGDP00969.SDG	HGDP00969	..	BergstromScience2020	Modern	0	0	present	Ignore_Yakut_1.SDG	..	Russia	62.98287845	129.5	Shotgun.diploid	..	1134244	M	..	..	..	PASS	..
S_Tubalar-1.DG	Tuba19	Tuba19	MallickNature2016	Modern	0	0	present	Tubalar.DG	Artybash and Kebezen, Altai-Sayan Upland	Russia	51.13333333	87	Shotgun.diploid	39.27	1119384	F	n/a (female)	n/a (female)	..	PASS	SGDP, Fully Public
S_Tubalar-2.DG	Tuba9	Tuba9	MallickNature2016	Modern	0	0	present	Tubalar.DG	Artybash and Kebezen, Altai-Sayan Upland	Russia	51.13333333	87	Shotgun.diploid	41.96	1120166	F	n/a (female)	n/a (female)	..	PASS	SGDP, Fully Public
S_Eskimo_Naukan-1.DG	Nesk_22	Nesk_22	MallickNature2016	Modern	0	0	present	Eskimo_Naukan.DG	Big Diomide Island, Chukchi Peninsula	Russia	66.02	169.71	Shotgun.diploid	49.09	1120006	F	n/a (female)	n/a (female)	..	PASS	SGDP, Fully Public
S_Eskimo_Naukan-2.DG	Nesk_25	Nesk_25	MallickNature2016	Modern	0	0	present	Eskimo_Naukan.DG	Big Diomide Island, Chukchi Peninsula	Russia	66.02	169.71	Shotgun.diploid	46.31	1119885	F	n/a (female)	n/a (female)	..	PASS	SGDP, Fully Public
S_Ulchi-2.DG	Ul5	Ul5	MallickNature2016	Modern	0	0	present	Ulchi.DG	Bogorodskoe, Lower Amur	Russia	52.37	140.45	Shotgun.diploid	41.02	1119165	F	n/a (female)	n/a (female)	..	PASS	SGDP, Fully Public
S_Lezgin-1.DG	lez49	lez49	MallickNature2016	Modern	0	0	present	Lezgin.DG	Dagestanskiye Ogni, Dagestan	Russia	42.116667	48.183333	Shotgun.diploid	40.31	1119777	M	R-A12360	R1b1a1b1b3	..	PASS	SGDP, Fully Public
S_Lezgin-2.DG	S_Lezgin-2	S_Lezgin-2	MallickNature2016	Modern	0	0	present	Lezgin.DG	Dagestanskiye Ogni, Dagestan	Russia	42.116667	48.183333	Shotgun.diploid	40.22	1120036	M	R-A12317	R1b1a1b1b	..	PASS	SGDP, Fully Public
S_Even-1.DG	Nlk1	Nlk1	MallickNature2016	Modern	0	0	present	Even_o.DG	Djigda, Eastern Siberia	Russia	57.53	135.88	Shotgun.diploid	49.77	1119918	F	n/a (female)	n/a (female)	..	PASS	SGDP, Fully Public
S_Even-2.DG	Nlk18	Nlk18	MallickNature2016	Modern	0	0	present	Even.DG	Djigda, Eastern Siberia	Russia	57.53	135.88	Shotgun.diploid	40.22	1119963	M	C-B89	C2a1a2a1a1a	..	PASS	SGDP, Fully Public
S_Even-3.DG	Nlk3	Nlk3	MallickNature2016	Modern	0	0	present	Even.DG	Djigda, Eastern Siberia	Russia	57.53	135.88	Shotgun.diploid	50.31	1120053	F	n/a (female)	n/a (female)	..	PASS	SGDP, Fully Public
S_Chechen-1.DG	ch113	ch113	MallickNature2016	Modern	0	0	present	Chechen.DG	Grozny, Chechen Republic	Russia	43.333333	45.65	Shotgun.diploid	43.16	1118864	M	J-ZS11316	I1a1b1a4a1a1b1a2a~	..	PASS	SGDP, Fully Public
S_Itelman-1.DG	S_Itelman-1	S_Itelman-1	MallickNature2016	Modern	0	0	present	Itelmen.DG	Kovran, Kamchatka	Russia	57	157	Shotgun.diploid	47.65	1119732	F	n/a (female)	n/a (female)	..	PASS	SGDP, Fully Public
HGDP01382.SDG	HGDP01382	..	BergstromScience2020	Modern	0	0	present	Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1136385	F	n/a (female)	n/a (female)	..	PASS	..
HGDP01383.SDG	HGDP01383	..	BergstromScience2020	Modern	0	0	present	Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1136710	M	..	..	..	PASS	..
HGDP01384.SDG	HGDP01384	..	BergstromScience2020	Modern	0	0	present	Ignore_Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1135425	F	n/a (female)	n/a (female)	..	PASS	..
HGDP01385.SDG	HGDP01385	..	BergstromScience2020	Modern	0	0	present	Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1137171	M	..	..	..	PASS	..
HGDP01386.SDG	HGDP01386	..	BergstromScience2020	Modern	0	0	present	Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1137867	F	n/a (female)	n/a (female)	..	PASS	..
HGDP01387.SDG	HGDP01387	..	BergstromScience2020	Modern	0	0	present	Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1136750	F	n/a (female)	n/a (female)	..	PASS	..
HGDP01388.SDG	HGDP01388	..	BergstromScience2020	Modern	0	0	present	Ignore_Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1127167	F	n/a (female)	n/a (female)	..	PASS	..
HGDP01396.SDG	HGDP01396	..	BergstromScience2020	Modern	0	0	present	Ignore_Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1136238	M	..	..	..	PASS	..
HGDP01397.SDG	HGDP01397	..	BergstromScience2020	Modern	0	0	present	Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1138804	M	..	..	..	PASS	..
HGDP01398.SDG	HGDP01398	..	BergstromScience2020	Modern	0	0	present	Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1135841	F	n/a (female)	n/a (female)	..	PASS	..
HGDP01399.SDG	HGDP01399	..	BergstromScience2020	Modern	0	0	present	Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1137251	F	n/a (female)	n/a (female)	..	PASS	..
HGDP01400.SDG	HGDP01400	..	BergstromScience2020	Modern	0	0	present	Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1136012	F	n/a (female)	n/a (female)	..	PASS	..
HGDP01401.SDG	HGDP01401	..	BergstromScience2020	Modern	0	0	present	Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1141099	F	n/a (female)	n/a (female)	..	PASS	..
HGDP01402.SDG	HGDP01402	..	BergstromScience2020	Modern	0	0	present	Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1141446	M	..	..	..	PASS	..
HGDP01403.SDG	HGDP01403	..	BergstromScience2020	Modern	0	0	present	Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1137234	M	..	..	..	PASS	..
HGDP01404.SDG	HGDP01404	..	BergstromScience2020	Modern	0	0	present	Adygei.SDG	Krasnodar	Russia	44	39	Shotgun.diploid	..	1132256	M	..	..	..	PASS	..
S_Eskimo_Chaplin-1.DG	Esk29	Esk29	MallickNature2016	Modern	0	0	present	Eskimo_Chaplin.DG	New Chaplino, Chukchi Peninsula	Russia	64.48	172.86	Shotgun.diploid	45.64	1120181	M	N-B202	N1a1a1a1a3b	..	PASS	SGDP, Fully Public
S_Aleut-1.DG	Ale22	Ale22	MallickNature2016	Modern	0	0	present	Aleut.DG	Nikolskoye, Commander Islands	Russia	55.18	166	Shotgun.diploid	46.46	1119870	M	J-Y21500	I1a1b2a~	..	PASS	SGDP, Fully Public
S_Aleut-2.DG	Ale20	Ale20	MallickNature2016	Modern	0	0	present	Aleut.DG	Nikolskoye, Commander Islands	Russia	55.18	166	Shotgun.diploid	38.76	1119771	F	n/a (female)	n/a (female)	..	PASS	SGDP, Fully Public
S_Tlingit-2.DG	Ale14	Ale14	MallickNature2016	Modern	0	0	present	Aleut_o.DG	Nikolskoye, Commander Islands	Russia	55.18	166	Shotgun.diploid	47.61	1119784	F	n/a (female)	n/a (female)	..	PASS	SGDP, Fully Public
S_Ulchi-1.DG	Ul31	Ul31	MallickNature2016	Modern	0	0	present	Ulchi.DG	Nizhniy Gavan, Lower Amur	Russia	52.43	140.42	Shotgun.diploid	43.3	1118897	F	n/a (female)	n/a (female)	..	PASS	SGDP, Fully Public
S_Tlingit-1.DG	Ale32	Ale32	MallickNature2016	Modern	0	0	present	Aleut_o1.DG	Petropavlovsk-Kamchatski, Commander Islands	Russia	53	158.65	Shotgun.diploid	44.97	1120417	M	N-B226	N1a2b2b1~	..	PASS	SGDP, Fully Public
S_Mansi-2.DG	S_Mansi-2	S_Mansi-2	MallickNature2016	Modern	0	0	present	Mansi.DG	Shugur, Western Siberia	Russia	63.65	62.1	Shotgun.diploid	46.22	1120136	F	n/a (female)	n/a (female)	..	PASS	SGDP, Fully Public
S_Chukchi-1.DG	S_Chukchi-1	S_Chukchi-1	MallickNature2016	Modern	0	0	present	Chukchi.DG	Sireniki, Chukchi Peninsula, First sampling location	Russia	69	169	Shotgun.diploid	47.09	1120162	M	R-YP940	R1a1a1b1a2b3a1a1b1	..	PASS	SGDP, Fully Public
S_Eskimo_Sireniki-1.DG	Sir26	Sir26	MallickNature2016	Modern	0	0	present	Eskimo_Sireniki.DG	Sireniki, Chukchi Peninsula, Second sampling location	Russia	64.4	173.9	Shotgun.diploid	43.61	1119366	M	N-B202	N1a1a1a1a3b	..	PASS	SGDP, Fully Public
S_Eskimo_Sireniki-2.DG	S_Eskimo_Sireniki-2	S_Eskimo_Sireniki-2	MallickNature2016	Modern	0	0	present	Eskimo_Sireniki.DG	Sireniki, Chukchi Peninsula, Second sampling location	Russia	64.4	173.9	Shotgun.diploid	49.37	1120221	F	n/a (female)	n/a (female)	..	PASS	SGDP, Fully Public
S_Mansi-1.DG	Mansi79	Mansi79	MallickNature2016	Modern	0	0	present	Mansi.DG	Sos'va river, Western Siberia	Russia	63.8	61.45	Shotgun.diploid	38.86	1120398	M	N-Y23785	N1a2b~	..	PASS	SGDP, Fully Public
S_Abkhasian-1.DG	abh107	abh107	MallickNature2016	Modern	0	0	present	Russia_Abkhasian.DG	Sukhum	Russia	43.003333	41.015278	Shotgun.diploid	37.58	1119737	M	G-Y36036	G2a1a1a3a1~	..	PASS	SGDP, Fully Public
S_Abkhasian-2.DG	S_Abkhasian-2	S_Abkhasian-2	MallickNature2016	Modern	0	0	present	Russia_Abkhasian.DG	Sukhum	Russia	43.003333	41.015278	Shotgun.diploid	38.86	1119154	M	J-Y30811	J2a1a1a2b2a3b1a1a2~	..	PASS	SGDP, Fully Public
S_Altaian-1.DG	altai363p	altai363p	MallickNature2016	Modern	0	0	present	Altaian.DG	Tenga, Ongudaisky district, Altai Republic	Russia	50.840069	85.654179	Shotgun.diploid	39.12	1119356	M	R-YP1518	R1a1a1b2e1~	..	PASS	SGDP, Fully Public
S_North_Ossetian-1.DG	NorthOssetia12	NorthOssetia12	MallickNature2016	Modern	0	0	present	Russia_NorthOssetian.DG	Vladikavkaz, Republic of North Ossetia Alania	Russia	43.016667	44.65	Shotgun.diploid	43.13	1120173	M	J-Y25817	J2a1	..	PASS	SGDP, Fully Public
S_North_Ossetian-2.DG	NorthOssetia5	NorthOssetia5	MallickNature2016	Modern	0	0	present	Russia_NorthOssetian.DG	Vladikavkaz, Republic of North Ossetia Alania	Russia	43.016667	44.65	Shotgun.diploid	46.29	1116343	M	J-Y184421	J2a1a1a2b2a3a1~	..	PASS	SGDP, Fully Public
HGDP00879.SDG	HGDP00879	..	BergstromScience2020	Modern	0	0	present	Russian.SDG	Vologda Administrative Region	Russia	61	40	Shotgun.diploid	..	1138042	M	..	..	..	PASS	..
HGDP00880.SDG	HGDP00880	..	BergstromScience2020	Modern	0	0	present	Russian.SDG	Vologda Administrative Region	Russia	61	40	Shotgun.diploid	..	1139034	M	..	..	..	PASS	..
HGDP00881.SDG	HGDP00881	..	BergstromScience2020	Modern	0	0	present	Ignore_Russian.SDG	Vologda Administrative Region	Russia	61	40	Shotgun.diploid	..	1138157	F	n/a (female)	n/a (female)	..	PASS	..
HGDP00882.SDG	HGDP00882	..	BergstromScience2020	Modern	0	0	present	Russian.SDG	Vologda Administrative Region	Russia	61	40	Shotgun.diploid	..	1133709	M	..	..	..	PASS	..
HGDP00883.SDG	HGDP00883	..	BergstromScience2020	Modern	0	0	present	Russian.SDG	Vologda Administrative Region	Russia	61	40	Shotgun.diploid	..	1135789	M	..	..	..	PASS	..
HGDP00884.SDG	HGDP00884	..	BergstromScience2020	Modern	0	0	present	Russian.SDG	Vologda Administrative Region	Russia	61	40	Shotgun.diploid	..	1133314	F	n/a (female)	n/a (female)	..	PASS	..
HGDP00885.SDG	HGDP00885	..	BergstromScience2020	Modern	0	0	present	Russian.SDG	Vologda Administrative Region	Russia	61	40	Shotgun.diploid	..	1138158	U	n/a (sex unknown)	n/a (sex unknown)	..	PASS	..
HGDP00886.SDG	HGDP00886	..	BergstromScience2020	Modern	0	0	present	Russian.SDG	Vologda Administrative Region	Russia	61	40	Shotgun.diploid	..	1139839	U	n/a (sex unknown)	n/a (sex unknown)	..	PASS	..
